client_id,birth_number,district_id,sex,age,age_range
3126,380113,47,man,38,4
3127,205618,1,woman,20,3
3128,445209,69,woman,44,5
3129,465801,5,woman,46,5
3130,555531,19,woman,55,6
3131,355614,1,woman,35,4
3132,755324,1,woman,75,8
3133,735420,31,woman,73,8
3134,380504,1,man,38,4
3135,690106,48,man,69,7
3136,631218,1,man,63,7
3137,470226,70,man,47,5
3138,435812,70,woman,43,5
3139,565923,46,woman,56,6
3140,590413,46,man,59,6
3141,256109,9,woman,25,3
3142,190318,68,man,19,2
3143,445202,21,woman,44,5
3144,190804,1,man,19,2
3145,216104,1,woman,21,3
3146,480715,1,man,48,5
3147,645426,19,woman,64,7
3148,420404,3,man,42,5
3149,355109,3,woman,35,4
3150,325724,54,woman,32,4
3151,515727,1,woman,51,6
3152,361004,1,man,36,4
3153,240617,26,man,24,3
3154,265221,26,woman,26,3
3155,735408,44,woman,73,8
3156,546102,68,woman,54,6
3157,425226,1,woman,42,5
3158,406125,1,woman,40,5
3159,301027,24,man,30,4
3160,510629,20,man,51,6
3161,801118,66,man,80,9
3162,600517,55,man,60,7
3163,645526,1,woman,64,7
3164,620910,1,man,62,7
3165,765901,3,woman,76,8
3166,550614,31,man,55,6
3167,435908,48,woman,43,5
3170,210221,76,man,21,3
3171,245426,76,woman,24,3
3172,511223,64,man,51,6
3173,465418,66,woman,46,5
3174,521116,66,man,52,6
3175,505719,64,woman,50,6
3176,370707,1,man,37,4
3177,380812,24,man,38,4
3178,695801,25,woman,69,7
3179,485312,45,woman,48,5
3180,440930,45,man,44,5
3181,430215,27,man,43,5
3182,255422,18,woman,25,3
3183,800224,70,man,80,9
3184,596201,5,woman,59,6
3185,726126,17,woman,72,8
3186,555114,1,woman,55,6
3187,520902,7,man,52,6
3188,765519,68,woman,76,8
3190,206101,1,woman,20,3
3191,756105,56,woman,75,8
3192,390714,6,man,39,4
3193,505222,28,woman,50,6
3194,755817,51,woman,75,8
3195,715613,2,woman,71,8
3196,785814,72,woman,78,8
3197,580710,1,man,58,6
3198,535305,1,woman,53,6
3199,576218,1,woman,57,6
3200,541115,1,man,54,6
3201,535806,66,woman,53,6
3202,220719,56,man,22,3
3203,595423,1,woman,59,6
3204,560326,1,man,56,6
3205,215625,1,woman,21,3
3206,210521,1,man,21,3
3207,256203,55,woman,25,3
3208,470206,27,man,47,5
3209,395103,27,woman,39,4
3210,630830,14,man,63,7
3211,675807,17,woman,67,7
3213,411004,1,man,41,5
3214,220512,71,man,22,3
3215,365506,64,woman,36,4
3216,591128,58,man,59,6
3217,770502,61,man,77,8
3218,651216,49,man,65,7
3219,596018,49,woman,59,6
3220,570217,23,man,57,6
3221,535716,23,woman,53,6
3222,770506,21,man,77,8
3225,570317,13,man,57,6
3226,511122,1,man,51,6
3227,506028,59,woman,50,6
3228,570222,34,man,57,6
3229,790418,50,man,79,8
3230,825606,1,woman,82,9
3231,610603,21,man,61,7
3232,761105,5,man,76,8
3233,801130,1,man,80,9
3234,195804,67,woman,19,2
3235,505612,46,woman,50,6
3236,605415,28,woman,60,7
3239,816116,7,woman,81,9
3240,376210,67,woman,37,4
3241,340914,26,man,34,4
3242,375304,26,woman,37,4
3243,205930,71,woman,20,3
3244,330929,72,man,33,4
3245,521202,70,man,52,6
3246,310420,66,man,31,4
3247,585421,69,woman,58,6
3248,295802,28,woman,29,3
3249,590120,17,man,59,6
3250,625120,17,woman,62,7
3251,626228,52,woman,62,7
3252,610326,52,man,61,7
3253,460702,70,man,46,5
3254,300213,1,man,30,4
3255,705104,8,woman,70,8
3256,760718,49,man,76,8
3257,785511,73,woman,78,8
3258,605730,74,woman,60,7
3259,501015,71,man,50,6
3260,425908,74,woman,42,5
3261,500410,74,man,50,6
3262,415814,61,woman,41,5
3264,506020,63,woman,50,6
3265,635611,47,woman,63,7
3266,601008,47,man,60,7
3267,510826,61,man,51,6
3268,565331,1,woman,56,6
3269,741105,2,man,74,8
3270,400122,12,man,40,5
3271,425103,58,woman,42,5
3272,205718,9,woman,20,3
3273,180102,9,man,18,2
3274,290122,26,man,29,3
3275,245919,26,woman,24,3
3276,800321,52,man,80,9
3277,660326,42,man,66,7
3278,625420,42,woman,62,7
3279,545804,66,woman,54,6
3280,580531,66,man,58,6
3281,501227,74,man,50,6
3282,810902,29,man,81,9
3283,331123,10,man,33,4
3284,360702,2,man,36,4
3285,435917,2,woman,43,5
3286,725315,74,woman,72,8
3287,780401,74,man,78,8
3288,260128,69,man,26,3
3289,775609,75,woman,77,8
3290,695712,11,woman,69,7
3291,470123,52,man,47,5
3292,400121,18,man,40,5
3293,535120,1,woman,53,6
3294,570308,52,man,57,6
3295,665313,40,woman,66,7
3296,690611,23,man,69,7
3297,680417,1,man,68,7
3298,425805,5,woman,42,5
3299,615917,76,woman,61,7
3300,500629,53,man,50,6
3302,645217,52,woman,64,7
3303,650109,52,man,65,7
3304,390831,69,man,39,4
3305,716011,41,woman,71,8
3306,480426,27,man,48,5
3307,795701,14,woman,79,8
3308,480216,15,man,48,5
3309,425429,15,woman,42,5
3310,540213,23,man,54,6
3311,540825,51,man,54,6
3312,716105,70,woman,71,8
3313,465210,60,woman,46,5
3314,316218,24,woman,31,4
3315,340621,24,man,34,4
3316,476215,1,woman,47,5
3317,500424,1,man,50,6
3319,795424,1,woman,79,8
3320,720214,1,man,72,8
3321,695530,13,woman,69,7
3322,480229,31,man,48,5
3323,815222,74,woman,81,9
3324,715413,26,woman,71,8
3325,630928,26,man,63,7
3326,526226,57,woman,52,6
3327,375704,20,woman,37,4
3328,661011,24,man,66,7
3329,610320,54,man,61,7
3330,555415,54,woman,55,6
3331,705205,70,woman,70,8
3332,696115,46,woman,69,7
3333,495724,10,woman,49,5
3334,670701,1,man,67,7
3335,670210,11,man,67,7
3336,515530,64,woman,51,6
3337,520413,53,man,52,6
3338,426129,69,woman,42,5
3339,765129,31,woman,76,8
3340,760216,54,man,76,8
3341,686220,54,woman,68,7
3342,730929,73,man,73,8
3344,610916,42,man,61,7
3345,415127,37,woman,41,5
3346,410225,37,man,41,5
3347,360119,11,man,36,4
3348,785214,38,woman,78,8
3349,631221,42,man,63,7
3350,500319,30,man,50,6
3351,425915,30,woman,42,5
3352,190912,23,man,19,2
3353,195421,23,woman,19,2
3354,436028,62,woman,43,5
3355,530115,38,man,53,6
3356,740423,73,man,74,8
3357,545721,63,woman,54,6
3358,751007,16,man,75,8
3359,450224,1,man,45,5
3360,765831,43,woman,76,8
3361,306002,40,woman,30,4
3365,665730,1,woman,66,7
3366,595212,54,woman,59,6
3367,520423,54,man,52,6
3368,526024,14,woman,52,6
3369,520416,1,man,52,6
3370,190328,25,man,19,2
3371,196007,25,woman,19,2
3372,701030,1,man,70,8
3373,521129,5,man,52,6
3374,605813,5,woman,60,7
3375,541106,74,man,54,6
3376,455119,11,woman,45,5
3377,380505,11,man,38,4
3378,570421,5,man,57,6
3379,495701,5,woman,49,5
3380,785403,74,woman,78,8
3381,655901,70,woman,65,7
3382,540228,54,man,54,6
3383,565423,54,woman,56,6
3384,425803,41,woman,42,5
3385,245213,11,woman,24,3
3386,405308,49,woman,40,5
3387,430814,58,man,43,5
3388,656026,53,woman,65,7
3389,675116,39,woman,67,7
3390,726117,53,woman,72,8
3391,710407,42,man,71,8
3392,756031,1,woman,75,8
3393,545824,73,woman,54,6
3394,805704,66,woman,80,9
3395,621228,4,man,62,7
3396,775303,18,woman,77,8
3397,745608,24,woman,74,8
3398,690913,24,man,69,7
3399,320225,72,man,32,4
3402,525502,74,woman,52,6
3403,571018,74,man,57,6
3404,406011,56,woman,40,5
3405,491215,40,man,49,5
3406,475713,40,woman,47,5
3407,735413,35,woman,73,8
3408,731220,35,man,73,8
3409,190403,36,man,19,2
3410,650216,54,man,65,7
3412,750718,57,man,75,8
3413,696125,57,woman,69,7
3414,476017,11,woman,47,5
3415,735930,54,woman,73,8
3416,780601,35,man,78,8
3417,855318,35,woman,85,9
3418,635807,70,woman,63,7
3420,790624,66,man,79,8
3421,470305,20,man,47,5
3422,515502,1,woman,51,6
3423,715905,12,woman,71,8
3424,181114,64,man,18,2
3425,700507,70,man,70,8
3426,780207,73,man,78,8
3427,800616,42,man,80,9
3428,875927,42,woman,87,9
3429,411016,46,man,41,5
3430,510925,3,man,51,6
3431,795405,70,woman,79,8
3432,731108,15,man,73,8
3433,620907,71,man,62,7
3434,565920,71,woman,56,6
3435,455527,4,woman,45,5
3436,580218,30,man,58,6
3437,595808,30,woman,59,6
3438,420112,43,man,42,5
3439,670127,62,man,67,7
3440,385213,1,woman,38,4
3441,580209,75,man,58,6
3443,346206,1,woman,34,4
3444,770406,57,man,77,8
3445,795326,17,woman,79,8
3446,571001,70,man,57,6
3447,495421,54,woman,49,5
3448,541224,1,man,54,6
3449,280321,27,man,28,3
3450,760912,25,man,76,8
3451,740717,19,man,74,8
3452,755828,19,woman,75,8
3453,500802,56,man,50,6
3454,496017,11,woman,49,5
3455,570228,11,man,57,6
3456,455121,54,woman,45,5
3457,235614,75,woman,23,3
3458,530630,33,man,53,6
3459,645830,14,woman,64,7
3460,651011,14,man,65,7
3461,580222,54,man,58,6
3462,655318,54,woman,65,7
3463,795302,1,woman,79,8
3464,530114,43,man,53,6
3465,420417,30,man,42,5
3466,365531,1,woman,36,4
3467,391206,1,man,39,4
3468,336231,68,woman,33,4
3469,755223,1,woman,75,8
3470,375423,52,woman,37,4
3471,525929,1,woman,52,6
3472,465511,70,woman,46,5
3473,480521,70,man,48,5
3474,546208,32,woman,54,6
3475,570313,19,man,57,6
3476,685105,60,woman,68,7
3477,650828,37,man,65,7
3478,260530,1,man,26,3
3479,335919,1,woman,33,4
3480,515410,15,woman,51,6
3481,571110,15,man,57,6
3482,415209,71,woman,41,5
3483,401202,70,man,40,5
3484,720430,44,man,72,8
3485,220527,77,man,22,3
3486,620309,77,man,62,7
3487,590906,1,man,59,6
3488,551009,1,man,55,6
3489,660813,76,man,66,7
3490,201016,19,man,20,3
3491,226118,19,woman,22,3
3492,706227,8,woman,70,8
3493,655504,69,woman,65,7
3494,690702,42,man,69,7
3495,415510,64,woman,41,5
3496,490711,64,man,49,5
3497,705911,39,woman,70,8
3498,380401,77,man,38,4
3499,690316,19,man,69,7
3500,600607,29,man,60,7
3501,640321,51,man,64,7
3502,520803,54,man,52,6
3503,535114,54,woman,53,6
3504,520125,40,man,52,6
3505,771206,20,man,77,8
3506,615820,1,woman,61,7
3507,466202,32,woman,46,5
3508,701109,38,man,70,8
3509,655213,38,woman,65,7
3510,391026,13,man,39,4
3511,630911,74,man,63,7
3512,460525,49,man,46,5
3513,220720,70,man,22,3
3514,185205,70,woman,18,2
3515,755102,61,woman,75,8
3516,715907,58,woman,71,8
3517,535624,68,woman,53,6
3518,555902,33,woman,55,6
3519,491215,74,man,49,5
3520,285517,8,woman,28,3
3521,640720,4,man,64,7
3522,630202,57,man,63,7
3523,640429,6,man,64,7
3524,456120,68,woman,45,5
3525,740521,15,man,74,8
3526,775706,15,woman,77,8
3527,780811,77,man,78,8
3528,706006,73,woman,70,8
3529,730315,54,man,73,8
3530,715918,16,woman,71,8
3531,200614,43,man,20,3
3532,350224,56,man,35,4
3533,636201,1,woman,63,7
3534,715321,50,woman,71,8
3535,730512,37,man,73,8
3536,220820,55,man,22,3
3537,460416,51,man,46,5
3538,445502,1,woman,44,5
3539,200831,36,man,20,3
3540,360804,51,man,36,4
3541,345501,51,woman,34,4
3542,390902,10,man,39,4
3543,415819,10,woman,41,5
3544,615815,1,woman,61,7
3545,661101,68,man,66,7
3546,710228,3,man,71,8
3547,245315,1,woman,24,3
3548,750503,1,man,75,8
3549,375908,5,woman,37,4
3550,695914,54,woman,69,7
3552,401116,44,man,40,5
3554,656221,22,woman,65,7
3555,680206,22,man,68,7
3556,271127,6,man,27,3
3557,286124,6,woman,28,3
3558,285701,54,woman,28,3
3559,396023,57,woman,39,4
3560,440202,57,man,44,5
3562,310405,1,man,31,4
3563,266122,1,woman,26,3
3564,480323,62,man,48,5
3565,620729,44,man,62,7
3566,325219,65,woman,32,4
3567,480309,1,man,48,5
3568,410125,1,man,41,5
3569,330409,67,man,33,4
3570,455427,15,woman,45,5
3571,700617,25,man,70,8
3572,286218,48,woman,28,3
3573,725209,8,woman,72,8
3574,465217,19,woman,46,5
3575,376012,9,woman,37,4
3576,395315,1,woman,39,4
3577,426215,31,woman,42,5
3578,271020,72,man,27,3
3579,305807,72,woman,30,4
3580,295427,6,woman,29,3
3581,671223,33,man,67,7
3582,550217,38,man,55,6
3583,425909,15,woman,42,5
3584,410325,15,man,41,5
3585,686002,29,woman,68,7
3586,430411,60,man,43,5
3587,396201,60,woman,39,4
3588,536104,76,woman,53,6
3589,615713,73,woman,61,7
3590,765923,23,woman,76,8
3591,300928,74,man,30,4
3592,255330,74,woman,25,3
3594,615507,13,woman,61,7
3595,650101,28,man,65,7
3596,750322,74,man,75,8
3597,335817,10,woman,33,4
3598,230911,66,man,23,3
3599,315302,66,woman,31,4
3600,435726,46,woman,43,5
3601,380803,19,man,38,4
3602,406210,19,woman,40,5
3603,540613,42,man,54,6
3605,340724,71,man,34,4
3606,580606,63,man,58,6
3607,465729,18,woman,46,5
3608,471209,66,man,47,5
3609,556026,66,woman,55,6
3610,190508,36,man,19,2
3611,725527,30,woman,72,8
3612,625904,19,woman,62,7
3613,690212,19,man,69,7
3614,716009,43,woman,71,8
3615,740704,1,man,74,8
3616,645414,77,woman,64,7
3617,546130,51,woman,54,6
3618,530221,54,man,53,6
3619,550809,40,man,55,6
3620,370914,21,man,37,4
3621,390721,66,man,39,4
3622,385417,66,woman,38,4
3623,655420,28,woman,65,7
3624,825227,1,woman,82,9
3627,815608,18,woman,81,9
3628,275226,11,woman,27,3
3629,471213,42,man,47,5
3630,236128,64,woman,23,3
3631,211119,64,man,21,3
3632,435929,15,woman,43,5
3633,331014,72,man,33,4
3634,230625,1,man,23,3
3635,215131,1,woman,21,3
3636,780519,46,man,78,8
3637,590110,64,man,59,6
3638,436211,49,woman,43,5
3639,280417,73,man,28,3
3640,780724,75,man,78,8
3641,795201,75,woman,79,8
3642,610827,19,man,61,7
3643,801111,26,man,80,9
3644,510614,75,man,51,6
3645,750226,34,man,75,8
3646,435616,33,woman,43,5
3647,480823,33,man,48,5
3648,800103,3,man,80,9
3649,596025,10,woman,59,6
3650,180217,64,man,18,2
3651,181001,35,man,18,2
3652,200220,1,man,20,3
3653,175103,1,woman,17,2
3654,245301,25,woman,24,3
3655,680206,59,man,68,7
3656,255826,62,woman,25,3
3657,210518,62,man,21,3
3658,240405,58,man,24,3
3659,306110,42,woman,30,4
3660,740709,65,man,74,8
3661,321125,51,man,32,4
3662,310922,27,man,31,4
3663,475625,69,woman,47,5
3664,510319,69,man,51,6
3667,710918,70,man,71,8
3668,726223,70,woman,72,8
3669,620822,10,man,62,7
3670,805917,44,woman,80,9
3671,430716,10,man,43,5
3672,486206,10,woman,48,5
3673,516207,1,woman,51,6
3674,806110,17,woman,80,9
3675,520318,70,man,52,6
3676,656014,10,woman,65,7
3677,600916,10,man,60,7
3678,345812,1,woman,34,4
3679,310423,72,man,31,4
3680,235407,72,woman,23,3
3681,210426,1,man,21,3
3682,245112,1,woman,24,3
3683,775222,74,woman,77,8
3684,616231,16,woman,61,7
3685,740306,74,man,74,8
3686,626011,61,woman,62,7
3687,720206,49,man,72,8
3688,755502,49,woman,75,8
3689,795712,9,woman,79,8
3690,600802,44,man,60,7
3691,650417,18,man,65,7
3693,220331,15,man,22,3
3694,205429,15,woman,20,3
3695,341004,55,man,34,4
3696,395411,55,woman,39,4
3697,545116,9,woman,54,6
3698,710425,44,man,71,8
3699,680808,1,man,68,7
3700,765524,1,woman,76,8
3701,545506,73,woman,54,6
3702,521127,76,man,52,6
3703,310615,17,man,31,4
3704,620411,69,man,62,7
3705,655604,1,woman,65,7
3707,410624,74,man,41,5
3708,585316,46,woman,58,6
3709,550503,46,man,55,6
3710,280125,59,man,28,3
3711,680507,25,man,68,7
3712,695530,56,woman,69,7
3713,445223,41,woman,44,5
3714,536001,8,woman,53,6
3716,530415,74,man,53,6
3717,250130,71,man,25,3
3718,295629,71,woman,29,3
3719,300830,54,man,30,4
3720,366207,54,woman,36,4
3721,546216,64,woman,54,6
3722,565429,1,woman,56,6
3723,680901,18,man,68,7
3724,255923,57,woman,25,3
3727,700113,33,man,70,8
3728,360106,66,man,36,4
3729,415822,66,woman,41,5
3730,455807,59,woman,45,5
3732,460827,66,man,46,5
3733,465509,1,woman,46,5
3734,431202,15,man,43,5
3735,380117,18,man,38,4
3736,325722,18,woman,32,4
3737,480430,12,man,48,5
3738,785331,1,woman,78,8
3739,565821,3,woman,56,6
3740,291103,46,man,29,3
3741,360504,16,man,36,4
3742,616127,56,woman,61,7
3743,581106,56,man,58,6
3745,715119,2,woman,71,8
3746,750125,66,man,75,8
3747,641202,1,man,64,7
3748,305305,59,woman,30,4
3749,435321,65,woman,43,5
3750,381003,1,man,38,4
3751,661012,33,man,66,7
3752,615206,33,woman,61,7
3753,595414,1,woman,59,6
3754,475713,1,woman,47,5
3755,515709,37,woman,51,6
3756,716003,12,woman,71,8
3757,220416,5,man,22,3
3758,635914,53,woman,63,7
3759,611012,53,man,61,7
3760,550104,18,man,55,6
3761,750805,48,man,75,8
3762,595218,60,woman,59,6
3763,775812,38,woman,77,8
3764,780129,38,man,78,8
3765,565124,45,woman,56,6
3766,805310,1,woman,80,9
3767,360907,14,man,36,4
3768,445304,14,woman,44,5
3769,570910,54,man,57,6
3770,255103,35,woman,25,3
3771,420327,48,man,42,5
3772,365823,48,woman,36,4
3773,645729,33,woman,64,7
3774,221029,1,man,22,3
3775,281127,46,man,28,3
3776,780709,74,man,78,8
3777,755904,74,woman,75,8
3779,490515,6,man,49,5
3780,771122,37,man,77,8
3781,755312,17,woman,75,8
3782,800910,1,man,80,9
3783,685708,1,woman,68,7
3784,741108,1,man,74,8
3785,205718,66,woman,20,3
3786,200710,13,man,20,3
3787,785507,21,woman,78,8
3788,555705,56,woman,55,6
3789,641017,66,man,64,7
3790,360828,48,man,36,4
3791,390318,72,man,39,4
3792,720921,74,man,72,8
3793,515620,39,woman,51,6
3794,765506,37,woman,76,8
3795,820503,12,man,82,9
3796,530629,3,man,53,6
3797,515714,3,woman,51,6
3798,546117,1,woman,54,6
3799,290324,2,man,29,3
3800,545615,38,woman,54,6
3801,480815,38,man,48,5
3802,250728,67,man,25,3
3803,300715,1,man,30,4
3804,335411,1,woman,33,4
3805,421220,68,man,42,5
3806,675627,54,woman,67,7
3807,476107,33,woman,47,5
3808,430124,57,man,43,5
3811,520620,6,man,52,6
3812,670208,1,man,67,7
3813,785825,2,woman,78,8
3814,450913,1,man,45,5
3815,695412,28,woman,69,7
3816,660126,1,man,66,7
3817,376021,77,woman,37,4
3818,420728,71,man,42,5
3819,365524,71,woman,36,4
3821,390516,22,man,39,4
3822,531126,48,man,53,6
3823,561208,63,man,56,6
3824,710107,41,man,71,8
3825,655420,41,woman,65,7
3826,210308,33,man,21,3
3827,235505,33,woman,23,3
3829,720313,59,man,72,8
3830,685224,18,woman,68,7
3831,180211,11,man,18,2
3832,255904,11,woman,25,3
3833,350301,19,man,35,4
3834,765912,1,woman,76,8
3835,315512,50,woman,31,4
3836,481121,77,man,48,5
3837,215822,39,woman,21,3
3838,291027,65,man,29,3
3839,375705,65,woman,37,4
3840,335612,50,woman,33,4
3841,190708,26,man,19,2
3842,760626,74,man,76,8
3843,425421,4,woman,42,5
3844,636226,71,woman,63,7
3845,590509,1,man,59,6
3846,805711,27,woman,80,9
3847,595914,6,woman,59,6
3848,385814,45,woman,38,4
3849,326211,1,woman,32,4
3850,575126,45,woman,57,6
3851,611120,45,man,61,7
3852,525912,10,woman,52,6
3853,805704,59,woman,80,9
3854,590830,24,man,59,6
3855,390320,29,man,39,4
3856,445609,1,woman,44,5
3857,526203,72,woman,52,6
3858,485614,18,woman,48,5
3859,410503,18,man,41,5
3860,380410,74,man,38,4
3861,515127,11,woman,51,6
3862,475713,40,woman,47,5
3863,396027,1,woman,39,4
3864,311117,1,man,31,4
3865,771106,75,man,77,8
3866,775703,75,woman,77,8
3868,621114,66,man,62,7
3869,465224,17,woman,46,5
3870,715808,4,woman,71,8
3871,790325,4,man,79,8
3872,300419,8,man,30,4
3873,606216,23,woman,60,7
3874,425810,61,woman,42,5
3875,305727,1,woman,30,4
3876,230522,1,man,23,3
3877,565913,38,woman,56,6
3880,615824,29,woman,61,7
3881,475507,45,woman,47,5
3882,420510,45,man,42,5
3883,650927,18,man,65,7
3884,631118,72,man,63,7
3885,405117,70,woman,40,5
3886,655717,8,woman,65,7
3887,200117,67,man,20,3
3888,166027,67,woman,16,2
3890,581022,3,man,58,6
3891,581214,75,man,58,6
3892,790419,1,man,79,8
3893,691226,1,man,69,7
3894,410121,29,man,41,5
3895,455503,29,woman,45,5
3896,231003,5,man,23,3
3897,515328,16,woman,51,6
3898,485117,57,woman,48,5
3899,195920,55,woman,19,2
3900,430923,55,man,43,5
3901,515412,55,woman,51,6
3902,496220,65,woman,49,5
3903,485318,1,woman,48,5
3904,395115,29,woman,39,4
3905,350805,29,man,35,4
3906,361223,64,man,36,4
3907,546209,1,woman,54,6
3908,291125,73,man,29,3
3909,235916,73,woman,23,3
3910,195823,37,woman,19,2
3911,526013,31,woman,52,6
3912,455307,1,woman,45,5
3913,510801,8,man,51,6
3914,205824,52,woman,20,3
3915,770105,20,man,77,8
3916,705827,47,woman,70,8
3917,671228,47,man,67,7
3918,740110,5,man,74,8
3919,420617,35,man,42,5
3920,255813,44,woman,25,3
3921,585121,28,woman,58,6
3922,285408,1,woman,28,3
3923,351020,1,man,35,4
3924,710109,56,man,71,8
3925,365814,45,woman,36,4
3926,721001,54,man,72,8
3927,485223,61,woman,48,5
3928,285808,77,woman,28,3
3929,571101,74,man,57,6
3930,210117,1,man,21,3
3931,216015,1,woman,21,3
3932,391006,59,man,39,4
3933,465907,59,woman,46,5
3934,681015,12,man,68,7
3935,391127,71,man,39,4
3936,625408,36,woman,62,7
3937,630609,36,man,63,7
3938,800122,27,man,80,9
3939,531106,40,man,53,6
3942,520813,53,man,52,6
3943,451204,1,man,45,5
3944,360101,8,man,36,4
3945,316025,8,woman,31,4
3946,750511,1,man,75,8
3947,670525,23,man,67,7
3948,795523,44,woman,79,8
3949,740826,44,man,74,8
3950,240321,38,man,24,3
3951,205722,38,woman,20,3
3952,656228,52,woman,65,7
3953,255609,14,woman,25,3
3954,571031,64,man,57,6
3955,605531,64,woman,60,7
3956,755602,21,woman,75,8
3957,710812,21,man,71,8
3958,465430,37,woman,46,5
3959,705715,30,woman,70,8
3960,640106,8,man,64,7
3961,435403,53,woman,43,5
3962,521128,74,man,52,6
3963,740207,76,man,74,8
3964,420507,74,man,42,5
3965,630516,1,man,63,7
3966,696007,1,woman,69,7
3967,605926,18,woman,60,7
3968,550615,18,man,55,6
3969,515219,4,woman,51,6
3970,805809,46,woman,80,9
3971,660220,1,man,66,7
3972,300601,1,man,30,4
3973,825820,1,woman,82,9
3974,380824,68,man,38,4
3975,545719,1,woman,54,6
3976,670913,43,man,67,7
3977,750927,8,man,75,8
3978,701215,18,man,70,8
3979,286014,54,woman,28,3
3980,530713,1,man,53,6
3981,790616,19,man,79,8
3982,195115,45,woman,19,2
3983,265522,1,woman,26,3
3984,645313,1,woman,64,7
3985,795416,75,woman,79,8
3987,601107,67,man,60,7
3988,745904,53,woman,74,8
3989,800327,53,man,80,9
3990,730203,29,man,73,8
3991,670517,11,man,67,7
3992,486110,71,woman,48,5
3993,805307,14,woman,80,9
3994,655131,21,woman,65,7
3995,485815,1,woman,48,5
3996,475716,36,woman,47,5
3997,275105,13,woman,27,3
3998,505603,59,woman,50,6
3999,765116,30,woman,76,8
4000,571022,40,man,57,6
4001,560129,69,man,56,6
4002,205629,25,woman,20,3
4003,490423,8,man,49,5
4004,575812,30,woman,57,6
4006,785507,25,woman,78,8
4007,481107,23,man,48,5
4008,515508,23,woman,51,6
4009,660629,4,man,66,7
4010,485617,4,woman,48,5
4011,576219,62,woman,57,6
4012,566009,56,woman,56,6
4013,516206,1,woman,51,6
4014,800906,17,man,80,9
4015,726227,65,woman,72,8
4016,715525,13,woman,71,8
4017,640515,13,man,64,7
4018,805907,3,woman,80,9
4019,450916,11,man,45,5
4020,535331,45,woman,53,6
4021,481210,45,man,48,5
4022,260210,1,man,26,3
4023,255517,1,woman,25,3
4024,641016,3,man,64,7
4025,716007,3,woman,71,8
4026,455924,76,woman,45,5
4027,655628,16,woman,65,7
4028,700808,16,man,70,8
4029,670103,17,man,67,7
4030,765921,44,woman,76,8
4031,750522,67,man,75,8
4032,645802,35,woman,64,7
4033,251015,51,man,25,3
4034,370717,58,man,37,4
4035,305820,58,woman,30,4
4036,765709,25,woman,76,8
4037,666022,1,woman,66,7
4040,615517,59,woman,61,7
4041,540126,59,man,54,6
4042,390904,1,man,39,4
4043,535509,70,woman,53,6
4044,305429,44,woman,30,4
4046,446218,1,woman,44,5
4047,370128,1,man,37,4
4048,231124,4,man,23,3
4049,450913,4,man,45,5
4050,481230,47,man,48,5
4051,491006,74,man,49,5
4052,506017,74,woman,50,6
4053,295923,70,woman,29,3
4054,595208,72,woman,59,6
4055,535601,74,woman,53,6
4056,525726,63,woman,52,6
4057,225611,70,woman,22,3
4059,240511,54,man,24,3
4060,545621,44,woman,54,6
4061,781224,8,man,78,8
4062,500808,71,man,50,6
4063,665216,61,woman,66,7
4064,720208,61,man,72,8
4065,420627,73,man,42,5
4066,366128,30,woman,36,4
4067,595708,21,woman,59,6
4068,240625,11,man,24,3
4069,590307,68,man,59,6
4070,595523,68,woman,59,6
4071,426215,45,woman,42,5
4072,410508,45,man,41,5
4073,550210,24,man,55,6
4074,585608,24,woman,58,6
4075,445918,8,woman,44,5
4076,691117,49,man,69,7
4077,555306,68,woman,55,6
4078,510604,23,man,51,6
4079,550629,27,man,55,6
4080,435926,21,woman,43,5
4081,780603,9,man,78,8
4082,615115,58,woman,61,7
4083,685130,74,woman,68,7
4084,571005,55,man,57,6
4085,526204,55,woman,52,6
4086,416222,63,woman,41,5
4087,465216,64,woman,46,5
4088,486218,68,woman,48,5
4089,470227,68,man,47,5
4090,710622,23,man,71,8
4091,825907,29,woman,82,9
4092,336111,14,woman,33,4
4093,460929,1,man,46,5
4094,791219,2,man,79,8
4095,740914,25,man,74,8
4096,805316,25,woman,80,9
4098,380328,13,man,38,4
4099,455503,12,woman,45,5
4100,550313,74,man,55,6
4101,705507,1,woman,70,8
4102,695815,4,woman,69,7
4103,650519,4,man,65,7
4104,190410,23,man,19,2
4105,806115,16,woman,80,9
4106,361109,1,man,36,4
4107,540909,49,man,54,6
4108,265126,43,woman,26,3
4109,530811,63,man,53,6
4112,741128,38,man,74,8
4113,475909,76,woman,47,5
4114,640209,63,man,64,7
4115,430327,33,man,43,5
4116,361124,36,man,36,4
4117,185701,53,woman,18,2
4118,780617,28,man,78,8
4119,625220,62,woman,62,7
4120,610306,62,man,61,7
4121,230212,23,man,23,3
4122,690918,39,man,69,7
4123,666112,39,woman,66,7
4124,636110,19,woman,63,7
4125,225417,31,woman,22,3
4126,750909,74,man,75,8
4127,705526,74,woman,70,8
4129,525331,75,woman,52,6
4131,760602,48,man,76,8
4132,621015,42,man,62,7
4133,655322,42,woman,65,7
4134,545212,1,woman,54,6
4136,590106,31,man,59,6
4137,490830,21,man,49,5
4138,685918,11,woman,68,7
4139,690720,74,man,69,7
4140,631004,70,man,63,7
4141,700318,9,man,70,8
4142,600611,36,man,60,7
4143,550824,27,man,55,6
4144,555911,27,woman,55,6
4145,226202,73,woman,22,3
4146,555613,9,woman,55,6
4147,721223,64,man,72,8
